"AREA","INDICADOR","REGIAO","COD_IBGE","MICROREGIAO","2019"
"Educação","TX_INEP_IDEB_EM_MUN","Rio Grande do Sul",4317103,"Sant'Ana do Livramento",3.5
"Educação","TX_INEP_IDEB_EM_MUN","Rio Grande do Sul",4317202,"Santa Rosa",4.4
"Educação","TX_INEP_IDEB_EM_MUN","Rio Grande do Sul",4317301,"Santa Vitória do Palmar",3.1
"Educação","TX_INEP_IDEB_EM_MUN","Rio Grande do Sul",4317400,"Santiago",4.3
"Educação","TX_INEP_IDEB_EM_MUN","Rio Grande do Sul",4317509,"Santo Ângelo",4.6
"Educação","TX_INEP_IDEB_EM_MUN","Rio Grande do Sul",4317558,"Santo Antônio do Palma",5
"Educação","TX_INEP_IDEB_EM_MUN","Rio Grande do Sul",4317608,"Santo Antônio da Patrulha",3.9
"Educação","TX_INEP_IDEB_EM_MUN","Rio Grande do Sul",4317707,"Santo Antônio das Missões",4
"Educação","TX_INEP_IDEB_EM_MUN","Rio Grande do Sul",4317756,"Santo Antônio do Planalto",4.2
"Educação","TX_INEP_IDEB_EM_MUN","Rio Grande do Sul",4317806,"Santo Augusto",4.7
"Educação","TX_INEP_IDEB_EM_MUN","Rio Grande do Sul",4317905,"Santo Cristo",4.7
"Educação","TX_INEP_IDEB_EM_MUN","Rio Grande do Sul",4317954,"Santo Expedito do Sul",4.9
"Educação","TX_INEP_IDEB_EM_MUN","Rio Grande do Sul",4318002,"São Borja",3.9
"Educação","TX_INEP_IDEB_EM_MUN","Rio Grande do Sul",4318051,"São Domingos do Sul",5.5
"Educação","TX_INEP_IDEB_EM_MUN","Rio Grande do Sul",4318101,"São Francisco de Assis",3
"Educação","TX_INEP_IDEB_EM_MUN","Rio Grande do Sul",4318200,"São Francisco de Paula",3.5
"Educação","TX_INEP_IDEB_EM_MUN","Rio Grande do Sul",4318309,"São Gabriel",3.5
"Educação","TX_INEP_IDEB_EM_MUN","Rio Grande do Sul",4318408,"São Jerônimo",3.7
"Educação","TX_INEP_IDEB_EM_MUN","Rio Grande do Sul",4318424,"São João da Urtiga",4.3
"Educação","TX_INEP_IDEB_EM_MUN","Rio Grande do Sul",4318440,"São Jorge",5
"Educação","TX_INEP_IDEB_EM_MUN","Rio Grande do Sul",4318499,"São José do Inhacorá",6
"Educação","TX_INEP_IDEB_EM_MUN","Rio Grande do Sul",4318622,"São José dos Ausentes",4.3
"Educação","TX_INEP_IDEB_EM_MUN","Rio Grande do Sul",4318705,"São Leopoldo",3.7
"Educação","TX_INEP_IDEB_EM_MUN","Rio Grande do Sul",4318804,"São Lourenço do Sul",4
"Educação","TX_INEP_IDEB_EM_MUN","Rio Grande do Sul",4318903,"São Luiz Gonzaga",4.4
"Educação","TX_INEP_IDEB_EM_MUN","Rio Grande do Sul",4319000,"São Marcos",4.6
"Educação","TX_INEP_IDEB_EM_MUN","Rio Grande do Sul",4319109,"São Martinho",3.6
"Educação","TX_INEP_IDEB_EM_MUN","Rio Grande do Sul",4319372,"São Pedro do Butiá",4.7
"Educação","TX_INEP_IDEB_EM_MUN","Rio Grande do Sul",4319505,"São Sebastião do Caí",4.4
"Educação","TX_INEP_IDEB_EM_MUN","Rio Grande do Sul",4319604,"São Sepé",4.3
"Educação","TX_INEP_IDEB_EM_MUN","Rio Grande do Sul",4319703,"São Valentim",5.3
"Educação","TX_INEP_IDEB_EM_MUN","Rio Grande do Sul",4319711,"São Valentim do Sul",4.8
"Educação","TX_INEP_IDEB_EM_MUN","Rio Grande do Sul",4319752,"São Vendelino",4.3
"Educação","TX_INEP_IDEB_EM_MUN","Rio Grande do Sul",4319901,"Sapiranga",4.3
"Educação","TX_INEP_IDEB_EM_MUN","Rio Grande do Sul",4320008,"Sapucaia do Sul",3.4
"Educação","TX_INEP_IDEB_EM_MUN","Rio Grande do Sul",4320107,"Sarandi",4.2
"Educação","TX_INEP_IDEB_EM_MUN","Rio Grande do Sul",4320230,"Sede Nova",5
"Educação","TX_INEP_IDEB_EM_MUN","Rio Grande do Sul",4320305,"Selbach",4.6
"Educação","TX_INEP_IDEB_EM_MUN","Rio Grande do Sul",4320453,"Sério",4.8
"Educação","TX_INEP_IDEB_EM_MUN","Rio Grande do Sul",4320503,"Sertão",4.7
"Educação","TX_INEP_IDEB_EM_MUN","Rio Grande do Sul",4320578,"Sete de Setembro",4.8
"Educação","TX_INEP_IDEB_EM_MUN","Rio Grande do Sul",4320602,"Severiano de Almeida",5
"Educação","TX_INEP_IDEB_EM_MUN","Rio Grande do Sul",4320677,"Sinimbu",4.9
"Educação","TX_INEP_IDEB_EM_MUN","Rio Grande do Sul",4320701,"Sobradinho",4.6
"Educação","TX_INEP_IDEB_EM_MUN","Rio Grande do Sul",4320800,"Soledade",3.9
"Educação","TX_INEP_IDEB_EM_MUN","Rio Grande do Sul",4320859,"Tabaí",4.6
"Educação","TX_INEP_IDEB_EM_MUN","Rio Grande do Sul",4320909,"Tapejara",4.3
"Educação","TX_INEP_IDEB_EM_MUN","Rio Grande do Sul",4321006,"Tapera",4.5
"Educação","TX_INEP_IDEB_EM_MUN","Rio Grande do Sul",4321204,"Taquara",4.6
"Educação","TX_INEP_IDEB_EM_MUN","Rio Grande do Sul",4321303,"Taquari",4.4
"Educação","TX_INEP_IDEB_EM_MUN","Rio Grande do Sul",4321329,"Taquaruçu do Sul",5
"Educação","TX_INEP_IDEB_EM_MUN","Rio Grande do Sul",4321402,"Tenente Portela",3.1
"Educação","TX_INEP_IDEB_EM_MUN","Rio Grande do Sul",4321436,"Terra de Areia",3.8
"Educação","TX_INEP_IDEB_EM_MUN","Rio Grande do Sul",4321451,"Teutônia",5
"Educação","TX_INEP_IDEB_EM_MUN","Rio Grande do Sul",4321477,"Tiradentes do Sul",4.4
"Educação","TX_INEP_IDEB_EM_MUN","Rio Grande do Sul",4321501,"Torres",4.3
"Educação","TX_INEP_IDEB_EM_MUN","Rio Grande do Sul",4321600,"Tramandaí",3.9
"Educação","TX_INEP_IDEB_EM_MUN","Rio Grande do Sul",4321626,"Travesseiro",5
"Educação","TX_INEP_IDEB_EM_MUN","Rio Grande do Sul",4321667,"Três Cachoeiras",4.4
"Educação","TX_INEP_IDEB_EM_MUN","Rio Grande do Sul",4321709,"Três Coroas",4
"Educação","TX_INEP_IDEB_EM_MUN","Rio Grande do Sul",4321808,"Três de Maio",4.2
"Educação","TX_INEP_IDEB_EM_MUN","Rio Grande do Sul",4321832,"Três Forquilhas",4.8
"Educação","TX_INEP_IDEB_EM_MUN","Rio Grande do Sul",4321907,"Três Passos",4.8
"Educação","TX_INEP_IDEB_EM_MUN","Rio Grande do Sul",4322004,"Triunfo",3.2
"Educação","TX_INEP_IDEB_EM_MUN","Rio Grande do Sul",4322103,"Tucunduva",3.6
"Educação","TX_INEP_IDEB_EM_MUN","Rio Grande do Sul",4322152,"Tunas",4.3
"Educação","TX_INEP_IDEB_EM_MUN","Rio Grande do Sul",4322186,"Tupanci do Sul",3.9
"Educação","TX_INEP_IDEB_EM_MUN","Rio Grande do Sul",4322202,"Tupanciretã",3.8
"Educação","TX_INEP_IDEB_EM_MUN","Rio Grande do Sul",4322251,"Tupandi",5.8
"Educação","TX_INEP_IDEB_EM_MUN","Rio Grande do Sul",4322301,"Tuparendi",4.3
"Educação","TX_INEP_IDEB_EM_MUN","Rio Grande do Sul",4322400,"Uruguaiana",3.8
"Educação","TX_INEP_IDEB_EM_MUN","Rio Grande do Sul",4322509,"Vacaria",4.7
"Educação","TX_INEP_IDEB_EM_MUN","Rio Grande do Sul",4322533,"Vale do Sol",4.4
"Educação","TX_INEP_IDEB_EM_MUN","Rio Grande do Sul",4322558,"Vanini",5.7
"Educação","TX_INEP_IDEB_EM_MUN","Rio Grande do Sul",4322608,"Venâncio Aires",5
"Educação","TX_INEP_IDEB_EM_MUN","Rio Grande do Sul",4322707,"Vera Cruz",4
"Educação","TX_INEP_IDEB_EM_MUN","Rio Grande do Sul",4322806,"Veranópolis",3.9
"Educação","TX_INEP_IDEB_EM_MUN","Rio Grande do Sul",4322905,"Viadutos",4.3
"Educação","TX_INEP_IDEB_EM_MUN","Rio Grande do Sul",4323002,"Viamão",3.2
"Educação","TX_INEP_IDEB_EM_MUN","Rio Grande do Sul",4323200,"Victor Graeff",5.5
"Educação","TX_INEP_IDEB_EM_MUN","Rio Grande do Sul",4323358,"Vila Lângaro",4.2
"Educação","TX_INEP_IDEB_EM_MUN","Rio Grande do Sul",4323457,"Vila Nova do Sul",3.7
"Educação","TX_INEP_IDEB_EM_MUN","Rio Grande do Sul",4323606,"Vista Alegre do Prata",5.5
"Educação","TX_INEP_IDEB_EM_MUN","Rio Grande do Sul",4323705,"Vista Gaúcha",4.8
"Educação","TX_INEP_IDEB_EM_MUN","Rio Grande do Sul",4323754,"Vitória das Missões",3.7
"Educação","TX_INEP_IDEB_EM_MUN","Rio Grande do Sul",4323770,"Westfália",4.9
"Educação","TX_INEP_IDEB_EM_MUN","Mato Grosso do Sul",5000609,"Amambai",4.1
"Educação","TX_INEP_IDEB_EM_MUN","Mato Grosso do Sul",5000708,"Anastácio",3.4
"Educação","TX_INEP_IDEB_EM_MUN","Mato Grosso do Sul",5000807,"Anaurilândia",4.1
"Educação","TX_INEP_IDEB_EM_MUN","Mato Grosso do Sul",5000856,"Angélica",3.5
"Educação","TX_INEP_IDEB_EM_MUN","Mato Grosso do Sul",5001003,"Aparecida do Taboado",3.8
"Educação","TX_INEP_IDEB_EM_MUN","Mato Grosso do Sul",5001102,"Aquidauana",3.7
"Educação","TX_INEP_IDEB_EM_MUN","Mato Grosso do Sul",5001243,"Aral Moreira",3.7
"Educação","TX_INEP_IDEB_EM_MUN","Mato Grosso do Sul",5001508,"Bandeirantes",3.6
"Educação","TX_INEP_IDEB_EM_MUN","Mato Grosso do Sul",5001904,"Bataguassu",4.7
"Educação","TX_INEP_IDEB_EM_MUN","Mato Grosso do Sul",5002100,"Bela Vista",4.4
"Educação","TX_INEP_IDEB_EM_MUN","Mato Grosso do Sul",5002209,"Bonito",3.6
"Educação","TX_INEP_IDEB_EM_MUN","Mato Grosso do Sul",5002407,"Caarapó",3.9
"Educação","TX_INEP_IDEB_EM_MUN","Mato Grosso do Sul",5002605,"Camapuã",3.6
"Educação","TX_INEP_IDEB_EM_MUN","Mato Grosso do Sul",5002704,"Campo Grande",4.1
"Educação","TX_INEP_IDEB_EM_MUN","Mato Grosso do Sul",5002902,"Cassilândia",3.7
"Educação","TX_INEP_IDEB_EM_MUN","Mato Grosso do Sul",5002951,"Chapadão do Sul",3.3
"Educação","TX_INEP_IDEB_EM_MUN","Mato Grosso do Sul",5003157,"Coronel Sapucaia",3.5
"Educação","TX_INEP_IDEB_EM_MUN","Mato Grosso do Sul",5003207,"Corumbá",3.3
"Educação","TX_INEP_IDEB_EM_MUN","Mato Grosso do Sul",5003256,"Costa Rica",4.2
"Educação","TX_INEP_IDEB_EM_MUN","Mato Grosso do Sul",5003306,"Coxim",4.1
"Educação","TX_INEP_IDEB_EM_MUN","Mato Grosso do Sul",5003454,"Deodápolis",3.4
"Educação","TX_INEP_IDEB_EM_MUN","Mato Grosso do Sul",5003488,"Dois Irmãos do Buriti",3.9
"Educação","TX_INEP_IDEB_EM_MUN","Mato Grosso do Sul",5003702,"Dourados",4
"Educação","TX_INEP_IDEB_EM_MUN","Mato Grosso do Sul",5003801,"Fátima do Sul",4.5
"Educação","TX_INEP_IDEB_EM_MUN","Mato Grosso do Sul",5003900,"Figueirão",5.3
"Educação","TX_INEP_IDEB_EM_MUN","Mato Grosso do Sul",5004007,"Glória de Dourados",3.5
"Educação","TX_INEP_IDEB_EM_MUN","Mato Grosso do Sul",5004106,"Guia Lopes da Laguna",4.9
"Educação","TX_INEP_IDEB_EM_MUN","Mato Grosso do Sul",5004304,"Iguatemi",4
"Educação","TX_INEP_IDEB_EM_MUN","Mato Grosso do Sul",5004502,"Itaporã",4.1
"Educação","TX_INEP_IDEB_EM_MUN","Mato Grosso do Sul",5004601,"Itaquiraí",3.6
"Educação","TX_INEP_IDEB_EM_MUN","Mato Grosso do Sul",5004700,"Ivinhema",4.8
"Educação","TX_INEP_IDEB_EM_MUN","Mato Grosso do Sul",5004908,"Jaraguari",4.1
"Educação","TX_INEP_IDEB_EM_MUN","Mato Grosso do Sul",5005004,"Jardim",4.7
"Educação","TX_INEP_IDEB_EM_MUN","Mato Grosso do Sul",5005103,"Jateí",3.6
"Educação","TX_INEP_IDEB_EM_MUN","Mato Grosso do Sul",5005202,"Ladário",3
"Educação","TX_INEP_IDEB_EM_MUN","Mato Grosso do Sul",5005400,"Maracaju",3.7
"Educação","TX_INEP_IDEB_EM_MUN","Mato Grosso do Sul",5005608,"Miranda",3
"Educação","TX_INEP_IDEB_EM_MUN","Mato Grosso do Sul",5005681,"Mundo Novo",4.1
"Educação","TX_INEP_IDEB_EM_MUN","Mato Grosso do Sul",5005707,"Naviraí",3.9
"Educação","TX_INEP_IDEB_EM_MUN","Mato Grosso do Sul",5005806,"Nioaque",3.8
"Educação","TX_INEP_IDEB_EM_MUN","Mato Grosso do Sul",5006002,"Nova Alvorada do Sul",3.6
"Educação","TX_INEP_IDEB_EM_MUN","Mato Grosso do Sul",5006200,"Nova Andradina",4.4
"Educação","TX_INEP_IDEB_EM_MUN","Mato Grosso do Sul",5006309,"Paranaíba",3.3
"Educação","TX_INEP_IDEB_EM_MUN","Mato Grosso do Sul",5006358,"Paranhos",4
"Educação","TX_INEP_IDEB_EM_MUN","Mato Grosso do Sul",5006408,"Pedro Gomes",4
"Educação","TX_INEP_IDEB_EM_MUN","Mato Grosso do Sul",5006606,"Ponta Porã",4.1
"Educação","TX_INEP_IDEB_EM_MUN","Mato Grosso do Sul",5007109,"Ribas do Rio Pardo",3.8
"Educação","TX_INEP_IDEB_EM_MUN","Mato Grosso do Sul",5007208,"Rio Brilhante",3.8
"Educação","TX_INEP_IDEB_EM_MUN","Mato Grosso do Sul",5007307,"Rio Negro",3.7
"Educação","TX_INEP_IDEB_EM_MUN","Mato Grosso do Sul",5007505,"Rochedo",4.3
"Educação","TX_INEP_IDEB_EM_MUN","Mato Grosso do Sul",5007695,"São Gabriel do Oeste",4.4
"Educação","TX_INEP_IDEB_EM_MUN","Mato Grosso do Sul",5007703,"Sete Quedas",4.5
"Educação","TX_INEP_IDEB_EM_MUN","Mato Grosso do Sul",5007802,"Selvíria",4
"Educação","TX_INEP_IDEB_EM_MUN","Mato Grosso do Sul",5007901,"Sidrolândia",3.9
"Educação","TX_INEP_IDEB_EM_MUN","Mato Grosso do Sul",5007935,"Sonora",4.5
"Educação","TX_INEP_IDEB_EM_MUN","Mato Grosso do Sul",5008008,"Terenos",3.5
"Educação","TX_INEP_IDEB_EM_MUN","Mato Grosso do Sul",5008305,"Três Lagoas",4.1
"Educação","TX_INEP_IDEB_EM_MUN","Mato Grosso do Sul",5008404,"Vicentina",4.6
"Educação","TX_INEP_IDEB_EM_MUN","Mato Grosso",5100102,"Acorizal",2.7
"Educação","TX_INEP_IDEB_EM_MUN","Mato Grosso",5100201,"Água Boa",3.5
"Educação","TX_INEP_IDEB_EM_MUN","Mato Grosso",5100250,"Alta Floresta",3.8
"Educação","TX_INEP_IDEB_EM_MUN","Mato Grosso",5100409,"Alto Garças",3.2
"Educação","TX_INEP_IDEB_EM_MUN","Mato Grosso",5100508,"Alto Paraguai",2.6
"Educação","TX_INEP_IDEB_EM_MUN","Mato Grosso",5100805,"Apiacás",3.9
"Educação","TX_INEP_IDEB_EM_MUN","Mato Grosso",5101001,"Araguaiana",4
"Educação","TX_INEP_IDEB_EM_MUN","Mato Grosso",5101258,"Araputanga",3.8
"Educação","TX_INEP_IDEB_EM_MUN","Mato Grosso",5101308,"Arenápolis",3.4
"Educação","TX_INEP_IDEB_EM_MUN","Mato Grosso",5101407,"Aripuanã",2.6
"Educação","TX_INEP_IDEB_EM_MUN","Mato Grosso",5101605,"Barão de Melgaço",2.6
"Educação","TX_INEP_IDEB_EM_MUN","Mato Grosso",5101704,"Barra do Bugres",3.1
"Educação","TX_INEP_IDEB_EM_MUN","Mato Grosso",5101803,"Barra do Garças",3.6
"Educação","TX_INEP_IDEB_EM_MUN","Mato Grosso",5101852,"Bom Jesus do Araguaia",3.1
"Educação","TX_INEP_IDEB_EM_MUN","Mato Grosso",5101902,"Brasnorte",2.9
"Educação","TX_INEP_IDEB_EM_MUN","Mato Grosso",5102504,"Cáceres",3.1
"Educação","TX_INEP_IDEB_EM_MUN","Mato Grosso",5102637,"Campo Novo do Parecis",3.5
"Educação","TX_INEP_IDEB_EM_MUN","Mato Grosso",5102678,"Campo Verde",3.7
"Educação","TX_INEP_IDEB_EM_MUN","Mato Grosso",5102793,"Carlinda",3.7
"Educação","TX_INEP_IDEB_EM_MUN","Mato Grosso",5102850,"Castanheira",3.1
"Educação","TX_INEP_IDEB_EM_MUN","Mato Grosso",5103007,"Chapada dos Guimarães",2.9
"Educação","TX_INEP_IDEB_EM_MUN","Mato Grosso",5103106,"Cocalinho",2.6
"Educação","TX_INEP_IDEB_EM_MUN","Mato Grosso",5103205,"Colíder",3.9
"Educação","TX_INEP_IDEB_EM_MUN","Mato Grosso",5103254,"Colniza",2.6
"Educação","TX_INEP_IDEB_EM_MUN","Mato Grosso",5103304,"Comodoro",3.4
"Educação","TX_INEP_IDEB_EM_MUN","Mato Grosso",5103353,"Confresa",3.1
"Educação","TX_INEP_IDEB_EM_MUN","Mato Grosso",5103379,"Cotriguaçu",3.2
"Educação","TX_INEP_IDEB_EM_MUN","Mato Grosso",5103403,"Cuiabá",3.4
"Educação","TX_INEP_IDEB_EM_MUN","Mato Grosso",5103437,"Curvelândia",3.3
"Educação","TX_INEP_IDEB_EM_MUN","Mato Grosso",5103452,"Denise",3.2
"Educação","TX_INEP_IDEB_EM_MUN","Mato Grosso",5103502,"Diamantino",3.9
"Educação","TX_INEP_IDEB_EM_MUN","Mato Grosso",5103601,"Dom Aquino",3.4
"Educação","TX_INEP_IDEB_EM_MUN","Mato Grosso",5103700,"Feliz Natal",2.5
"Educação","TX_INEP_IDEB_EM_MUN","Mato Grosso",5103809,"Figueirópolis D'Oeste",3.9
"Educação","TX_INEP_IDEB_EM_MUN","Mato Grosso",5103858,"Gaúcha do Norte",3.5
"Educação","TX_INEP_IDEB_EM_MUN","Mato Grosso",5103957,"Glória D'Oeste",3.4
"Educação","TX_INEP_IDEB_EM_MUN","Mato Grosso",5104104,"Guarantã do Norte",3.9
"Educação","TX_INEP_IDEB_EM_MUN","Mato Grosso",5104203,"Guiratinga",3.3
"Educação","TX_INEP_IDEB_EM_MUN","Mato Grosso",5104500,"Indiavaí",3.9
"Educação","TX_INEP_IDEB_EM_MUN","Mato Grosso",5104526,"Ipiranga do Norte",4.3
"Educação","TX_INEP_IDEB_EM_MUN","Mato Grosso",5104542,"Itanhangá",3.6
"Educação","TX_INEP_IDEB_EM_MUN","Mato Grosso",5104559,"Itaúba",3.7
"Educação","TX_INEP_IDEB_EM_MUN","Mato Grosso",5104609,"Itiquira",2.9
"Educação","TX_INEP_IDEB_EM_MUN","Mato Grosso",5104807,"Jaciara",3
"Educação","TX_INEP_IDEB_EM_MUN","Mato Grosso",5104906,"Jangada",3.3
"Educação","TX_INEP_IDEB_EM_MUN","Mato Grosso",5105002,"Jauru",3.8
"Educação","TX_INEP_IDEB_EM_MUN","Mato Grosso",5105101,"Juara",3.3
"Educação","TX_INEP_IDEB_EM_MUN","Mato Grosso",5105150,"Juína",3.7
"Educação","TX_INEP_IDEB_EM_MUN","Mato Grosso",5105200,"Juscimeira",3.2
"Educação","TX_INEP_IDEB_EM_MUN","Mato Grosso",5105259,"Lucas do Rio Verde",3.6
"Educação","TX_INEP_IDEB_EM_MUN","Mato Grosso",5105507,"Vila Bela da Santíssima Trindade",2.5
"Educação","TX_INEP_IDEB_EM_MUN","Mato Grosso",5105580,"Marcelândia",3.2
"Educação","TX_INEP_IDEB_EM_MUN","Mato Grosso",5105622,"Mirassol d'Oeste",3.1
"Educação","TX_INEP_IDEB_EM_MUN","Mato Grosso",5105903,"Nobres",3
"Educação","TX_INEP_IDEB_EM_MUN","Mato Grosso",5106109,"Nossa Senhora do Livramento",3.3
"Educação","TX_INEP_IDEB_EM_MUN","Mato Grosso",5106158,"Nova Bandeirantes",3.6
"Educação","TX_INEP_IDEB_EM_MUN","Mato Grosso",5106190,"Nova Santa Helena",3.6
"Educação","TX_INEP_IDEB_EM_MUN","Mato Grosso",5106208,"Nova Brasilândia",2.8
"Educação","TX_INEP_IDEB_EM_MUN","Mato Grosso",5106216,"Nova Canaã do Norte",3.9
"Educação","TX_INEP_IDEB_EM_MUN","Mato Grosso",5106224,"Nova Mutum",3.4
"Educação","TX_INEP_IDEB_EM_MUN","Mato Grosso",5106232,"Nova Olímpia",2.8
"Educação","TX_INEP_IDEB_EM_MUN","Mato Grosso",5106240,"Nova Ubiratã",2.9
"Educação","TX_INEP_IDEB_EM_MUN","Mato Grosso",5106257,"Nova Xavantina",3
"Educação","TX_INEP_IDEB_EM_MUN","Mato Grosso",5106273,"Novo Horizonte do Norte",3.5
"Educação","TX_INEP_IDEB_EM_MUN","Mato Grosso",5106281,"Novo São Joaquim",3
"Educação","TX_INEP_IDEB_EM_MUN","Mato Grosso",5106299,"Paranaíta",4.1
"Educação","TX_INEP_IDEB_EM_MUN","Mato Grosso",5106307,"Paranatinga",3.7
"Educação","TX_INEP_IDEB_EM_MUN","Mato Grosso",5106315,"Novo Santo Antônio",3.9
"Educação","TX_INEP_IDEB_EM_MUN","Mato Grosso",5106422,"Peixoto de Azevedo",2.9
"Educação","TX_INEP_IDEB_EM_MUN","Mato Grosso",5106505,"Poconé",2.6
"Educação","TX_INEP_IDEB_EM_MUN","Mato Grosso",5106703,"Ponte Branca",3.6
"Educação","TX_INEP_IDEB_EM_MUN","Mato Grosso",5106752,"Pontes e Lacerda",3.4
"Educação","TX_INEP_IDEB_EM_MUN","Mato Grosso",5106828,"Porto Esperidião",3.1
"Educação","TX_INEP_IDEB_EM_MUN","Mato Grosso",5106851,"Porto Estrela",2.5
"Educação","TX_INEP_IDEB_EM_MUN","Mato Grosso",5107008,"Poxoréu",3.3
"Educação","TX_INEP_IDEB_EM_MUN","Mato Grosso",5107040,"Primavera do Leste",3.5
"Educação","TX_INEP_IDEB_EM_MUN","Mato Grosso",5107065,"Querência",3.3
"Educação","TX_INEP_IDEB_EM_MUN","Mato Grosso",5107107,"São José dos Quatro Marcos",3.5
"Educação","TX_INEP_IDEB_EM_MUN","Mato Grosso",5107198,"Ribeirãozinho",3.3
"Educação","TX_INEP_IDEB_EM_MUN","Mato Grosso",5107248,"Santa Carmem",3.5
"Educação","TX_INEP_IDEB_EM_MUN","Mato Grosso",5107297,"São José do Povo",4.2
"Educação","TX_INEP_IDEB_EM_MUN","Mato Grosso",5107305,"São José do Rio Claro",3.5
"Educação","TX_INEP_IDEB_EM_MUN","Mato Grosso",5107354,"São José do Xingu",2.9
"Educação","TX_INEP_IDEB_EM_MUN","Mato Grosso",5107404,"São Pedro da Cipa",2.8
"Educação","TX_INEP_IDEB_EM_MUN","Mato Grosso",5107602,"Rondonópolis",3.3
"Educação","TX_INEP_IDEB_EM_MUN","Mato Grosso",5107701,"Rosário Oeste",3
"Educação","TX_INEP_IDEB_EM_MUN","Mato Grosso",5107750,"Salto do Céu",3.4
"Educação","TX_INEP_IDEB_EM_MUN","Mato Grosso",5107776,"Santa Terezinha",3.4
"Educação","TX_INEP_IDEB_EM_MUN","Mato Grosso",5107800,"Santo Antônio do Leverger",2.4
"Educação","TX_INEP_IDEB_EM_MUN","Mato Grosso",5107883,"Serra Nova Dourada",2.6
"Educação","TX_INEP_IDEB_EM_MUN","Mato Grosso",5107909,"Sinop",3.2
"Educação","TX_INEP_IDEB_EM_MUN","Mato Grosso",5107925,"Sorriso",3.3
"Educação","TX_INEP_IDEB_EM_MUN","Mato Grosso",5107941,"Tabaporã",3
"Educação","TX_INEP_IDEB_EM_MUN","Mato Grosso",5107958,"Tangará da Serra",3.6
"Educação","TX_INEP_IDEB_EM_MUN","Mato Grosso",5108055,"Terra Nova do Norte",4.2
"Educação","TX_INEP_IDEB_EM_MUN","Mato Grosso",5108105,"Tesouro",3.6
"Educação","TX_INEP_IDEB_EM_MUN","Mato Grosso",5108204,"Torixoréu",3.9
"Educação","TX_INEP_IDEB_EM_MUN","Mato Grosso",5108402,"Várzea Grande",3
"Educação","TX_INEP_IDEB_EM_MUN","Mato Grosso",5108600,"Vila Rica",2.9
"Educação","TX_INEP_IDEB_EM_MUN","Mato Grosso",5108857,"Nova Marilândia",3.7
"Educação","TX_INEP_IDEB_EM_MUN","Mato Grosso",5108956,"Nova Monte Verde",3.5
"Educação","TX_INEP_IDEB_EM_MUN","Goiás",5200050,"Abadia de Goiás",4.6
"Educação","TX_INEP_IDEB_EM_MUN","Goiás",5200134,"Acreúna",4.7
"Educação","TX_INEP_IDEB_EM_MUN","Goiás",5200159,"Adelândia",3.9
"Educação","TX_INEP_IDEB_EM_MUN","Goiás",5200175,"Água Fria de Goiás",4.5
"Educação","TX_INEP_IDEB_EM_MUN","Goiás",5200258,"Águas Lindas de Goiás",4
"Educação","TX_INEP_IDEB_EM_MUN","Goiás",5200308,"Alexânia",4.3
"Educação","TX_INEP_IDEB_EM_MUN","Goiás",5200555,"Alto Horizonte",4.9
"Educação","TX_INEP_IDEB_EM_MUN","Goiás",5200605,"Alto Paraíso de Goiás",4.3
"Educação","TX_INEP_IDEB_EM_MUN","Goiás",5200803,"Alvorada do Norte",4.6
"Educação","TX_INEP_IDEB_EM_MUN","Goiás",5200829,"Amaralina",4.7
"Educação","TX_INEP_IDEB_EM_MUN","Goiás",5200852,"Americano do Brasil",4.9
"Educação","TX_INEP_IDEB_EM_MUN","Goiás",5200902,"Amorinópolis",4.9
"Educação","TX_INEP_IDEB_EM_MUN","Goiás",5201108,"Anápolis",5
"Educação","TX_INEP_IDEB_EM_MUN","Goiás",5201306,"Anicuns",4.7
"Educação","TX_INEP_IDEB_EM_MUN","Goiás",5201405,"Aparecida de Goiânia",4.2
"Educação","TX_INEP_IDEB_EM_MUN","Goiás",5201454,"Aparecida do Rio Doce",3.9
"Educação","TX_INEP_IDEB_EM_MUN","Goiás",5201504,"Aporé",5
"Educação","TX_INEP_IDEB_EM_MUN","Goiás",5201603,"Araçu",4.4
"Educação","TX_INEP_IDEB_EM_MUN","Goiás",5201702,"Aragarças",4.1
"Educação","TX_INEP_IDEB_EM_MUN","Goiás",5202155,"Araguapaz",4
"Educação","TX_INEP_IDEB_EM_MUN","Goiás",5202353,"Arenópolis",5
"Educação","TX_INEP_IDEB_EM_MUN","Goiás",5202809,"Avelinópolis",5.1
"Educação","TX_INEP_IDEB_EM_MUN","Goiás",5203104,"Baliza",3.4
"Educação","TX_INEP_IDEB_EM_MUN","Goiás",5203203,"Barro Alto",4.2
"Educação","TX_INEP_IDEB_EM_MUN","Goiás",5203302,"Bela Vista de Goiás",4.8
"Educação","TX_INEP_IDEB_EM_MUN","Goiás",5203401,"Bom Jardim de Goiás",4.6
"Educação","TX_INEP_IDEB_EM_MUN","Goiás",5203500,"Bom Jesus de Goiás",5.2
"Educação","TX_INEP_IDEB_EM_MUN","Goiás",5203559,"Bonfinópolis",4.3
"Educação","TX_INEP_IDEB_EM_MUN","Goiás",5203575,"Bonópolis",4.3
"Educação","TX_INEP_IDEB_EM_MUN","Goiás",5203609,"Brazabrantes",4.7
"Educação","TX_INEP_IDEB_EM_MUN","Goiás",5203807,"Britânia",4.2
"Educação","TX_INEP_IDEB_EM_MUN","Goiás",5203906,"Buriti Alegre",5
